DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,AIS_SPECIES,YEAR_INFESTED,DNR_REGION,DELINEATED,PW_BASIN_N,PW_PARENT_,PARENTDOW.CDOM,size_acres,shore_miles,max_depth,avg_depth,avg_secchi,min_secchi,max_secchi,totarea.cdom,totpix.cdom,pix.cdom,a440.cdom,avg_totalalkalinity,avg_chlorophylla,avg_nitrogen,avg_ph,avg_phosphorus,avg_conductance,mean.peak_temp,mean.gdd_wtr_10c,mean.mean_surf_jas,mean.max_surf_jas
13005100,Lake or Pond,501177.6296,5019166.612,Chisago,N,U,NA,NA,3,NA,Ashton,Ashton,130051,25.05008187,0.78701714,NA,NA,NA,NA,NA,23.23915712,104.576207,0.43987061,6.8286184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005300,Lake or Pond,504118.6705,5018585.514,Chisago,Y,1,Eurasian watermilfoil,2014,3,Fsh,Comfort,Comfort,130053,217.8226056,3.24320874,14.0208,7.8384,1.676807066,0.685,3.403333333,212.3682341,955.6570534,0.863280397,3.2711243,150,15.11542609,1.412727273,7.929583333,0.049132075,453.1611111,29.59875178972881,1879.2145876607763,23.40133620835261,29.497136763218823
13005400,Lake or Pond,504970.0236,5017716.528,Chisago,Y,0,zebra mussel,2017,3,Fsh,Little Comfort,Little Comfort,130054,37.02926898,1.04141617,16.1544,9.0312,1.674672131,0.4,3.1,35.38129694,159.2158362,0.759974654,3.64967105,140,12.38524242,1.226829268,8.178181818,0.084878788,NA,29.588533131217297,1877.173773462018,23.291002988424506,29.485997917492124
13005500,Lake or Pond,502381.4183,5017431.066,Chisago,N,U,NA,NA,3,EWR,Shallow Pond,Shallow Pond,NA,175.2007392,3.57549044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005600,Lake or Pond,500453.3764,5018040.317,Chisago,N,U,NA,NA,3,NA,Heims,Heims,130056,90.6280449,1.8280301,NA,NA,0.986470588,0.4,1.52,90.24003761,406.0801693,0.512214129,7.41804955,NA,NA,1.185714286,6.32,0.050333333,NA,NA,NA,NA,NA
13005700,Lake or Pond,506742.0149,5016693.248,Chisago,N,U,NA,NA,3,NA,School,School,130057,47.4408482,1.37218307,6,NA,1.353888889,0.76,3.05,45.36978114,204.1640151,0.803275739,2.70011965,NA,NA,1.262857143,8.35,0.0642,NA,NA,NA,NA,NA
13005900,Lake or Pond,504000.0816,5028486.133,Chisago,N,U,NA,NA,3,Fsh,Sunrise Pools,Sunrise Pools,NA,922.8345461,23.49399941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1006852521865,1658.7891464364914,21.76026530184462,29.039750917798006
13005901,Lake or Pond,502537.9229,5025926.865,Chisago,N,U,NA,NA,3,Fsh,South Sunrise Pool,Sunrise Pools,130059,299.3069323,8.88757958,NA,NA,NA,NA,NA,579.9609447,2609.824251,0.28162816,3.98534395,NA,NA,NA,NA,NA,NA,28.95962731077362,1664.003874566298,21.838648245588054,28.877910715749987
13005902,Lake or Pond,502463.2594,5027722.126,Chisago,N,U,NA,NA,3,Fsh,Mud Lake,Sunrise Pools,130059,213.595698,2.48709869,NA,NA,NA,NA,NA,313.9524612,1412.786075,0.42044582,2.87719765,NA,7.22,NA,NA,NA,150,NA,NA,NA,NA
13005903,Lake or Pond,505868.4233,5030752.84,Chisago,N,U,NA,NA,3,Fsh,North Sunrise Pool,Sunrise Pools,130059,409.9319158,12.11932114,NA,NA,1.6764,1.6764,1.6764,532.1119546,2394.503796,0.31948164,4.7167918,NA,NA,NA,NA,NA,NA,29.1006852521865,1658.7891464364914,21.76026530184462,29.039750917798006
13006100,Lake or Pond,500736.8961,5027826.433,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,130061,25.59324947,0.78087013,1,NA,0.95,0.8,1.1,25.59312737,115.1690732,0.329949691,6.7985294,NA,3.13,0.83,6.055,NA,100,33.646144349182386,1847.8500212129372,22.76455206766278,33.42176687677907
13006200,Lake or Pond,505002.0706,5025144.369,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,10.56351969,0.82287817,NA,NA,1.01,0.75,1.3,NA,NA,NA,NA,NA,3.366666667,1.133333333,NA,0.0495,NA,NA,NA,NA,NA
13006300,Lake or Pond,499636.8995,5043745.68,Chisago,N,U,NA,NA,3,Fsh,Chain,Chain,NA,182.5774861,5.5502392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.303739832221677,1661.6040701070053,21.892740851574484,30.052504834671552
13006301,Lake or Pond,499709.2495,5044374.765,Chisago,N,U,NA,NA,3,Fsh,Chain (North Portion),Chain,130063,110.934757,2.53777166,NA,NA,NA,NA,NA,102.0828201,459.3726903,0.80979999,1.6995383,NA,NA,NA,NA,NA,NA,30.303739832221677,1661.6040701070053,21.892740851574484,30.052504834671552
13006302,Lake or Pond,499524.8696,5042771.578,Chisago,N,U,NA,NA,3,Fsh,Chain (South Portion),Chain,130063,71.64272906,3.01246754,NA,NA,2.7,2.7,2.7,65.80925401,296.141643,0.570672865,4.6080041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006500,Lake or Pond,502094.1057,5058783.976,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,4.44737696,0.41763074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006600,Lake or Pond,498496.586,5040715.134,Chisago,N,U,NA,NA,3,USGS,Mud,Mud,130066,49.31893627,1.28483193,NA,NA,1.5,1.5,1.5,50.64165982,227.8874692,0.719653435,5.6896949,NA,3.95,1.1,NA,NA,NA,NA,NA,NA,NA
13006700,Lake or Pond,498342.1635,5051753.734,Chisago,N,U,NA,NA,3,NA,Mud,Mud,130067,50.07400909,1.02857638,NA,NA,NA,NA,NA,49.36435202,222.1395841,0.747277892,10.8690183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006800,Lake or Pond,497323.9996,5047449.589,Chisago,Y,1,Eurasian watermilfoil,2007,3,Fsh,Fish,Fish,130068,318.8215402,3.31828286,14.6304,8.1792,3.227443721,1.46304,11.5,299.5908992,1348.159046,0.901228979,2.9310976,120,7.72125,0.821666667,8.04,0.058416667,258.5055556,28.376137897291066,1724.6531900460213,22.63744879863677,28.276623970011844
13006900,Lake or Pond,494671.5346,5059329.779,Chisago,Y,1,Eurasian watermilfoil,1995,3,Fsh,Rush,Rush,NA,3087.952479,31.03393032,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006901,Lake or Pond,496124.4759,5059341.307,Chisago,N,U,NA,NA,3,Fsh,East Rush,Rush,130069,1493.938936,10.96777891,12.2,3.9192,1.706931194,0.3,10.5,1450.158564,6525.713536,0.938441439,0.8546861,120,47.9,2.15,8.238,0.1161875,369,27.79194242286769,1651.898571031807,22.071882540973494,27.710759858443843
13006902,Lake or Pond,493309.8112,5059318.975,Chisago,N,U,NA,NA,3,Fsh,West Rush,Rush,130069,1594.013543,20.0661514,12.2,6.816,2.041721758,0.3,20,1511.04982,6799.724188,0.862418484,1.332810275,120,43.7,NA,7.501111111,0.1085625,372,NA,NA,NA,NA
13007000,Lake or Pond,491014.2656,5052874.462,Chisago,N,U,NA,NA,3,USGS,Alexis,Alexis,NA,11.06211734,0.63437735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007100,Lake or Pond,490837.2592,5051718.12,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,7.70785443,0.64430936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007200,Lake or Pond,496241.0212,5052553.766,Chisago,N,U,NA,NA,3,Fsh,Neander,Neander,130072,56.65263526,1.29223075,NA,NA,0.62484,0.36576,0.88392,59.10415922,265.9687165,0.669251642,4.755094,NA,NA,NA,NA,NA,NA,28.826841555976813,1719.9842795607105,22.432908785091673,28.75017426771854
13007300,Lake or Pond,495823.6018,5048703.764,Chisago,N,U,NA,NA,3,Fsh,Horseshoe,Horseshoe,130073,224.0379654,4.11311334,15.8496,8.8608,1.939596066,0.6,7.5,218.7043837,984.1697268,0.832173535,3.62454795,110,18.96666667,NA,7.134285714,0.112384615,321.4285714,28.67800359702696,1773.0796204273224,22.90279018862148,28.59293804021165
13007400,Lake or Pond,493376.1846,5050050.623,Chisago,N,U,NA,NA,3,Fsh,Mandall,Mandall,130074,47.01162359,1.24072002,6.096,3.408,1.447955801,0.6,3.35,46.71046099,210.1970745,0.689828821,4.71447115,NA,27.56666667,NA,NA,0.080333333,NA,29.16276546648511,1755.9199303919347,22.58428499953556,29.065070590345282
13007500,Lake or Pond,489187.9926,5050787.361,Chisago,N,U,NA,NA,3,NA,Unnamed,Unnamed,NA,9.88531301,0.68066148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007600,Lake or Pond,490396.05,5048604.53,Chisago,N,U,NA,NA,3,USGS,Jonason,Jonason,130076,14.90317789,0.63667738,NA,NA,NA,NA,NA,15.63116578,70.34024601,0.639747549,3.63932805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007700,Lake or Pond,490894.7636,5049479.099,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,14.61521632,0.84365049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007800,Lake or Pond,492010.3785,5049200.28,Chisago,N,U,NA,NA,3,Fsh,Asp,Asp,130078,29.38490473,1.09538045,NA,NA,NA,NA,NA,22.10802095,99.48609428,0.804132483,3.10015875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007900,Lake or Pond,493608.4036,5049340.984,Chisago,N,U,NA,NA,3,Fsh,Rabour,Rabour,130079,52.56081934,1.32926234,12.8016,7.1568,1.360044444,0.5,5.5,50.667397,228.0032865,0.714901976,3.78314255,NA,34.91666667,NA,NA,0.075666667,NA,29.16276546648511,1755.9199303919347,22.58428499953556,29.065070590345282
13008000,Lake or Pond,494609.4372,5048560.744,Chisago,Y,1,Eurasian watermilfoil,2015,3,Fsh,Little Horseshoe,Little Horseshoe,130080,48.78472622,1.36729044,13.1064,NA,NA,NA,NA,46.33611952,208.5125378,0.767339948,6.6088309,NA,NA,NA,NA,NA,NA,28.65521709494354,1774.186994179139,22.808440478282137,28.548598699004295
13008100,Lake or Pond,489765.7409,5046017.136,Chisago,N,U,NA,NA,3,NA,Unnamed,Unnamed,NA,6.63099829,0.54970957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008200,Lake or Pond,491011.6791,5045930.305,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,4.7813542,0.40505825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008300,Lake or Pond,493884.1058,5053385.429,Chisago,Y,1,Eurasian watermilfoil,2016,3,Fsh,Goose,Goose,NA,731.7693687,7.84734766,16.5,NA,1.71704,0.9906,2.10312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.944011856440515,1728.242910783407,22.633472215644165,28.847681610510122
13008301,Lake or Pond,493982.0338,5054568.995,Chisago,N,U,NA,NA,3,Fsh,Goose (North Bay),Goose,130083,276.1609132,2.79463132,16.5,1.3632,0.960145773,0.03,8,265.6950895,1195.627903,0.880708787,2.566093,115,36.7625,NA,9.366666667,0.1015,229.0666667,31.01717022942551,1775.5264363064282,22.56530619737279,30.82538479674253
13008302,Lake or Pond,493824.7481,5052668.027,Chisago,N,U,NA,NA,3,Fsh,Goose (South Bay),Goose,130083,455.6084555,5.05271634,16.5,9.2016,1.806995221,0.61,7.32,436.450612,1964.027754,0.863531585,2.48427715,135,16.207,1.175,8.1725,0.035909091,296.85,28.944011856440515,1728.242910783407,22.633472215644165,28.847681610510122
13008400,Lake or Pond,493941.8592,5062832.768,Chisago,N,U,NA,NA,3,NA,Unnamed,Unnamed,NA,11.87970222,0.52176775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008500,Lake or Pond,495529.9713,5057866.118,Chisago,N,U,NA,NA,3,USGS,Pine,Pine,130085,26.35864385,0.93427489,NA,NA,NA,NA,NA,26.35852994,118.6133847,0.598583374,7.07965685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008600,Lake or Pond,495784.0861,5056799.711,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,8.70546798,0.52025259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008700,Lake or Pond,490395.5208,5057063.353,Chisago,N,U,NA,NA,3,USGS,Stauffer,Stauffer,130087,18.60165867,0.89533252,NA,NA,NA,NA,NA,20.45462305,92.04580371,0.684441849,2.8391848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008800,Lake or Pond,496656.9128,5056089.873,Chisago,N,U,NA,NA,3,NA,Unnamed,Unnamed,130088,17.10465572,0.71152711,NA,NA,NA,NA,NA,17.30696034,77.88132153,0.667682558,5.02833335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008900,Lake or Pond,492140.7247,5055813.68,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,130089,15.24343195,0.79038708,NA,NA,NA,NA,NA,17.25653939,77.65442725,0.502225068,5.74660325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009000,Lake or Pond,492024.0023,5064160.943,Chisago,N,U,NA,NA,3,NA,Unnamed,Unnamed,130090,24.5286963,0.82600889,NA,NA,NA,NA,NA,24.34501774,109.5525798,0.775883143,4.40302105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009500,Lake or Pond,518722.46,5021269.46,Chisago,N,U,NA,NA,3,USGS,Trulson,Trulson,NA,12.70093609,1.02354399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010300,Lake or Pond,511321.605,5016799.683,Chisago,N,U,NA,NA,3,USGS,Lendt,Lendt,130103,25.40109454,1.1186377,NA,NA,1.3325,0.91,1.68,30.7990599,138.5957696,0.833213147,4.410680025,NA,4.559271429,0.554,7.4,0.01425,NA,NA,NA,NA,NA
13010500,Lake or Pond,516224.0233,5015923.217,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,2.47400157,0.25631177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010600,Lake or Pond,512570.6112,5026792.912,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,9.99842888,0.55430187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011200,Lake or Pond,498816.4235,5033360.285,Chisago,N,U,NA,NA,3,NA,Mud,Mud,NA,10.15959657,0.62348249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011400,Lake or Pond,499379.4674,5027519.081,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,5.82953484,0.50283494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011500,Lake or Pond,499593.0448,5028474.589,Chisago,N,U,NA,NA,3,Waters,Unnamed,Unnamed,NA,20.28214534,1.06667267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012600,Lake or Pond,499772.9644,5043251.75,Chisago,N,U,NA,NA,3,NA,Unnamed,Unnamed,NA,3.96514085,0.32936768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014000,Lake or Pond,525874.3379,5029034.972,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,NA,4.54717402,0.38631413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014300,Lake or Pond,500185.0354,5027090.885,Chisago,N,U,NA,NA,3,EWR,Heather Pond,Heather Pond,NA,1.45841398,0.19975613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014400,Lake or Pond,516449.5371,5023023.61,Chisago,N,U,NA,NA,3,NA,Pearson,Pearson,130144,25.45615324,0.78364232,NA,NA,NA,NA,NA,25.10801094,112.9860492,0.743454618,6.34764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13015400,Lake or Pond,512292.9789,5027486.754,Chisago,N,U,NA,NA,3,USGS,Unnamed,Unnamed,130154,10.48121336,0.7505782,NA,NA,2.292307692,1.2,3.7,11.35396561,51.09284523,0.411016452,5.4105769,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA
13016900,Riverine polygon,524930.8676,5035204.282,Chisago,N,U,NA,NA,3,Fsh,St. Croix River - Taylors Falls,St. Croix River,NA,848.9409535,24.41115696,14.6304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13016901,Riverine polygon,524865.9992,5035157.744,Chisago,N,U,NA,NA,3,Fsh,St. Croix River - Southern Third,St. Croix River,NA,411.153576,22.48868744,14.6304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017100,Lake or Pond,509676.3048,5032477.504,Chisago,N,U,NA,NA,3,EWR,Bluegill Pond,Bluegill Pond,NA,1.20764867,0.1590997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017200,Artificial Basin,509303.072,5016046.338,Chisago,N,U,NA,NA,3,Fsh,Crazy Eight Ponds,Crazy Eight Ponds,NA,0.77913464,0.396488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017201,Lake or Pond,509304.6511,5015929.505,Chisago,N,U,NA,NA,3,Fsh,Danny Pond,Crazy Eight Ponds,NA,0.03426466,0.02834934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017202,Artificial Basin,509285.8354,5016017.328,Chisago,N,U,NA,NA,3,Fsh,Eric Pond,Crazy Eight Ponds,NA,0.09545682,0.04787207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017203,Artificial Basin,509287.7097,5016041.359,Chisago,N,U,NA,NA,3,Fsh,Elaine Pond,Crazy Eight Ponds,NA,0.09906811,0.04733403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017204,Artificial Basin,509339.8289,5016028.059,Chisago,N,U,NA,NA,3,Fsh,Rhys Pond,Crazy Eight Ponds,NA,0.10150323,0.05792909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017205,Artificial Basin,509318.1185,5016029.352,Chisago,N,U,NA,NA,3,Fsh,Christina Pond,Crazy Eight Ponds,NA,0.12108096,0.05860132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017206,Artificial Basin,509319.3447,5016075.72,Chisago,N,U,NA,NA,3,Fsh,Lizzie Pond,Crazy Eight Ponds,NA,0.07211408,0.04705038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017207,Artificial Basin,509288.3435,5016067.275,Chisago,N,U,NA,NA,3,Fsh,Gavin Pond,Crazy Eight Ponds,NA,0.11835563,0.05330548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017208,Artificial Basin,509289.4522,5016094.27,Chisago,N,U,NA,NA,3,Fsh,Alexia Pond,Crazy Eight Ponds,NA,0.13729115,0.05604629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017300,Lake or Pond,499621.1664,5027836.834,Chisago,N,U,NA,NA,3,Fsh,Eifer Trail Pond,Eifer Trail Pond,NA,1.27457681,0.19993984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017700,Lake or Pond,515005.4798,5024909.049,Chisago,N,U,NA,NA,3,Fsh,Hazelden Pond,Hazelden Pond,NA,4.00516068,0.32930857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017900,Lake or Pond,516551.4836,5038254.337,Chisago,N,U,NA,NA,3,Fsh,Almelund Pond,Almelund Pond,NA,0.26464757,0.07895713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018000,Lake or Pond,516542.3206,5038287.857,Chisago,N,U,NA,NA,3,Fsh,Peanut Pond,Peanut Pond,NA,0.08961459,0.05651159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018100,Lake or Pond,516537.3809,5038308.439,Chisago,N,U,NA,NA,3,Fsh,Nova Pond,Nova Pond,NA,0.20091333,0.06749823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018200,Lake or Pond,516499.7604,5038284.305,Chisago,N,U,NA,NA,3,Fsh,Sparks Pond,Sparks Pond,NA,0.14279374,0.06299554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018300,Lake or Pond,516510.7633,5038236.285,Chisago,N,U,NA,NA,3,Fsh,Reno Pond,Reno Pond,NA,0.31106214,0.08989457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018400,Lake or Pond,516530.4379,5038204.412,Chisago,N,U,NA,NA,3,Fsh,Lady Pond,Lady Pond,NA,0.05431549,0.03670818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018500,Lake or Pond,516550.1584,5038201.884,Chisago,N,U,NA,NA,3,Fsh,Diego Pond,Diego Pond,NA,0.03999195,0.03520295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018600,Lake or Pond,516547.7529,5038163.273,Chisago,N,U,NA,NA,3,Fsh,Jama Pond,Jama Pond,NA,0.18203656,0.07570726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018700,Lake or Pond,500507.4892,5026103.508,Chisago,N,U,NA,NA,3,Fsh,Homerun Pond,Homerun Pond,NA,1.30192155,0.19986414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018800,Lake or Pond,489030.433,5052201.677,Chisago,N,U,NA,NA,3,Fsh,Granny Pond,Granny Pond,NA,5.95584553,0.45068858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019000,Lake or Pond,506402.8848,5055305.59,Chisago,N,U,NA,NA,3,NWI,Unnamed,Unnamed,NA,16.92985196,1.54213932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019001,Lake or Pond,506459.5445,5055480.502,Chisago,N,U,NA,NA,3,NWI,Unnamed North,Unnamed,NA,8.83846638,0.93891769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019002,Lake or Pond,506340.9936,5055114.528,Chisago,N,U,NA,NA,3,NWI,Unnamed South,Unnamed,NA,8.09138557,0.60322163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019100,Lake or Pond,504033.7281,5047042.622,Chisago,N,U,NA,NA,3,NWI,Unnamed,Unnamed,NA,9.27222057,1.09255413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14000100,Lake or Pond,256964.6144,5170034.791,Clay,N,U,NA,NA,1,Fsh,Maple,Maple,140001,77.69719077,2.97916808,1.8288,NA,NA,NA,NA,43.99327619,197.9697429,0.833460698,1.5854412,NA,NA,NA,NA,NA,NA,30.745065311304288,1577.4410449514942,21.4469784109632,30.550181509800453
14000200,Lake or Pond,258035.5056,5197020.617,Clay,N,U,NA,NA,1,USGS,Anderson,Anderson,140002,47.72084538,1.4109447,NA,NA,NA,NA,NA,53.07205952,238.8242678,0.766253789,0.8835663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14000300,Lake or Pond,257605.9425,5191016.415,Clay,N,U,NA,NA,1,NA,Anderson,Anderson,140003,21.85433713,1.06782579,NA,NA,NA,NA,NA,23.41276401,105.3574381,0.588472928,4.0684375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14000400,Lake or Pond,257177.065,5211347.049,Clay,Y,0,red swamp crayfish,2016,1,Fsh,Tilde,Tilde,140004,248.4787936,2.69696795,3.6576,2.044800422,3.137236364,0.6096,3.9,246.5188204,1109.334692,0.93569597,0.80474025,NA,1.71,NA,9.432222222,0.026,407.25,28.79320885786717,1682.8827353010486,22.415434729549347,28.64452259498995
14000500,Lake or Pond,250823.6031,5175918.475,Clay,N,U,NA,NA,1,Fsh,Homestead,Homestead,140005,47.43252375,1.26416337,NA,NA,NA,NA,NA,29.03194583,130.6437563,1.056307657,2.191351,NA,NA,NA,NA,NA,NA,30.78233591006594,1676.6184987025263,22.092182144937887,30.696259400024967
14000600,Lake or Pond,255800.628,5173863.735,Clay,N,U,NA,NA,1,EWR,Unnamed,Unnamed,NA,16.27321165,0.79801315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14000700,Lake or Pond,250104.0678,5175345.822,Clay,N,U,NA,NA,1,NA,Unnamed,Unnamed,NA,16.42086639,0.65476406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14000900,Lake or Pond,251186.2483,5172812.975,Clay,N,U,NA,NA,1,Fsh,Solem,Solem,140009,84.18436012,2.2625906,3.048,NA,NA,NA,NA,64.37900728,289.7055327,1.001016437,1.67943475,NA,NA,NA,NA,NA,NA,29.419035466935647,1643.8220897042725,21.947045064737036,29.346260586259895
14001000,Lake or Pond,253279.9854,5172146.475,Clay,N,U,NA,NA,1,Fsh,Tansem,Tansem,140010,51.50691891,1.92645238,NA,NA,NA,NA,NA,29.01220661,130.5549298,1.064685955,0.6418807,NA,NA,NA,NA,NA,NA,30.876755586212727,1639.0083586561166,21.86896429181595,30.74393135329064
14001100,Lake or Pond,254107.5293,5172150.961,Clay,N,U,NA,NA,1,Fsh,Ranum,Ranum,140011,63.79109502,2.31731405,NA,NA,NA,NA,NA,43.74207103,196.8393196,0.944933159,0.47050855,NA,NA,NA,NA,NA,NA,30.63988374110953,1614.5794533693352,21.725994130800906,30.41346209784351
